Código ;Nombre;Código ;Nombre;Código ;Nombre;"Tipo";Longitud;Latitud;altitude
70;SUCRE;70717;SAN PEDRO;70717011;SAN FRANCISCO;CP;-75.110077;9.387973;3289.244384765625
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742000;SINCÉ;CM;-75.145995;9.244307;3280.554931640625
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742002;BAZÁN;CP;-75.109815;9.331427;3286.936767578125
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742004;COCOROTE;CP;-75.008933;9.219178;3277
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742005;GRANADA;CP;-75.049218;9.316913;3279.16064453125
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742008;LOS LIMONES;CP;-75.196616;9.189794;3270.736083984375
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742010;VALENCIA;CP;-75.113582;9.134698;3277.999267578125
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742011;VÉLEZ;CP;-75.09334;9.107007;3279
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742013;LA VIVIENDA;CP;-74.999405;9.234158;3277.977783203125
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742014;PERENDENGUE;CP;-75.107615;9.372588;3288.88330078125
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742015;GALÁPAGO;CP;-75.091217;9.31412;3285.14404296875
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742016;MORALITO;CP;-75.132673;9.391787;3289.636962890625
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742017;PORVENIR;CP;-75.124069;9.391684;3289.96923828125
70;SUCRE;70771;SUCRE;70771000;SUCRE;CM;-74.723175;8.811737;3260.9951171875
70;SUCRE;70771;SUCRE;70771001;ARBOLEDA;CP;-74.626716;8.81517;3253.734619140625
70;SUCRE;70771;SUCRE;70771005;CAMPO ALEGRE;CP;-74.711109;8.922927;3263.953125
70;SUCRE;70771;SUCRE;70771006;CÓRDOBA;CP;-74.615938;8.801217;3253.031982421875
70;SUCRE;70771;SUCRE;70771008;EL CONGRESO;CP;-74.765802;8.947;3267.183837890625
70;SUCRE;70771;SUCRE;70771012;LA VENTURA;CP;-74.757325;8.753754;3259.111083984375
70;SUCRE;70771;SUCRE;70771013;MONTERÍA;CP;-74.864508;8.787664;3258.991943359375
70;SUCRE;70771;SUCRE;70771015;NARANJAL;CP;-74.637105;8.821647;3253.883544921875
70;SUCRE;70771;SUCRE;70771016;NARIÑO;CP;-74.666029;8.828066;3256.872314453125
70;SUCRE;70771;SUCRE;70771017;OREJERO;CP;-74.712776;8.979007;3265.193359375
70;SUCRE;70771;SUCRE;70771018;SAN LUIS;CP;-74.707274;8.880947;3263.018310546875
70;SUCRE;70771;SUCRE;70771019;TRAVESÍA;CP;-74.612262;8.770929;3250.595947265625
70;SUCRE;70771;SUCRE;70771020;HATO NUEVO;CP;-74.756567;8.791971;3260.47607421875
70;SUCRE;70771;SUCRE;70771021;PAMPANILLA;CP;-74.68668;8.843929;3260.103271484375
70;SUCRE;70771;SUCRE;70771024;LA PALMA;CP;-74.778942;8.694922;3256.99267578125
70;SUCRE;70771;SUCRE;70771027;SAN MATEO;CP;-74.70995;8.903842;3263.98046875
70;SUCRE;70771;SUCRE;70771053;TOTUMAL;CP;-74.736113;8.741237;3258.029296875
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820000;SANTIAGO DE TOLÚ;CM;-75.581284;9.525454;3258.982666015625
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820003;NUEVA ERA;CP;-75.516906;9.490959;3264.66455078125
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820007;PITA EN MEDIO;CP;-75.49547;9.647651;3268.9990234375
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820008;PUERTO VIEJO;CP;-75.584512;9.451092;3255.77099609375
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820010;PITA ABAJO;CP;-75.51292;9.630011;3267.76416015625
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820013;SANTA LUCÍA;CP;-75.531061;9.471713;3263.647705078125
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823000;TOLUVIEJO;CM;-75.44085;9.451819;3270.902587890625
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823001;CARACOL;CP;-75.397452;9.417849;3266.993896484375
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823002;LAS PIEDRAS;CP;-75.377299;9.437513;3268.112060546875
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823003;MACAJÁN;CP;-75.418234;9.539756;3277.95947265625
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823004;PALMIRA;CP;-75.43417;9.389826;3266.122802734375
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823005;VARSOVIA;CP;-75.49355;9.406897;3264.327880859375
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823006;LA PICHE;CP;-75.411966;9.512709;3275.91552734375
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823007;CIENAGUITA;CP;-75.416675;9.519409;3276.560302734375
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823009;MOQUEN;CP;-75.465124;9.386011;3266.08203125
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823010;GUALÓN;CP;-75.46697;9.400783;3267.051025390625
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823011;CAÑITO;CP;-75.425093;9.611252;3280.317138671875
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823012;LA SIRIA;CP;-75.411012;9.442508;3269.12060546875
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823013;LA FLORESTA;CP;-75.446071;9.411792;3268.072265625
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823014;LOS ALTOS;CP;-75.41489;9.398864;3266.08935546875
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;70823015;NUEVA ESPERANZA;CP;-75.462074;9.433589;3269.005126953125
73;TOLIMA;73001;IBAGUÉ;73001000;IBAGUÉ;CM;-75.193715;4.439609;3050.072265625
73;TOLIMA;73001;IBAGUÉ;73001001;BUENOS AIRES;CP;-75.076322;4.325757;3045.898193359375
73;TOLIMA;73001;IBAGUÉ;73001004;DANTAS;CP;-75.394304;4.348732;3038.002197265625
73;TOLIMA;73001;IBAGUÉ;73001006;JUNTAS;CP;-75.321373;4.556652;3050.5595703125
73;TOLIMA;73001;IBAGUÉ;73001007;LAURELES;CP;-75.364195;4.369984;3042.11328125
73;TOLIMA;73001;IBAGUÉ;73001009;SAN BERNARDO;CP;-75.074741;4.496133;3055.447265625
73;TOLIMA;73001;IBAGUÉ;73001010;SAN JUAN DE LA CHINA;CP;-75.076448;4.540785;3058.46533203125
73;TOLIMA;73001;IBAGUÉ;73001011;TAPIAS;CP;-75.350497;4.453404;3045.4072265625
73;TOLIMA;73001;IBAGUÉ;73001012;TOCHE;CP;-75.409379;4.51975;3056.947998046875
73;TOLIMA;73001;IBAGUÉ;73001013;VILLARESTREPO;CP;-75.310625;4.523573;3051.01611328125
73;TOLIMA;73001;IBAGUÉ;73001014;LLANITOS;CP;-75.286886;4.490906;3054.003173828125
73;TOLIMA;73001;IBAGUÉ;73001015;EL TOTUMO;CP;-75.182801;4.382404;3050.58056640625
73;TOLIMA;73001;IBAGUÉ;73001016;LLANO DEL COMBEIMA;CP;-75.16254;4.335184;3046.38671875
73;TOLIMA;73001;IBAGUÉ;73001017;CARMEN DE BULIRA;CP;-75.200839;4.30413;3048
73;TOLIMA;73001;IBAGUÉ;73001018;EL RODEO;CP;-75.189924;4.360782;3050
73;TOLIMA;73001;IBAGUÉ;73001020;COELLO - COCORA;CP;-75.290514;4.400237;3052.96533203125
73;TOLIMA;73001;IBAGUÉ;73001024;SANTA TERESA;CP;-75.261563;4.444521;3054.767333984375
73;TOLIMA;73001;IBAGUÉ;73001025;PASTALES VIEJO;CP;-75.298746;4.508349;3053.069580078125
73;TOLIMA;73001;IBAGUÉ;73001027;PASTALES NUEVO;CP;-75.299089;4.509824;3053.064208984375
73;TOLIMA;73001;IBAGUÉ;73001028;LA FLOR;CP;-75.099435;4.483008;3057.214111328125
73;TOLIMA;73001;IBAGUÉ;73001030;EL CAY;CP;-75.257687;4.468552;3057.794189453125
73;TOLIMA;73001;IBAGUÉ;73001032;ALTO DE GUALANDAY;CP;-75.048291;4.29961;3038.221923828125
73;TOLIMA;73001;IBAGUÉ;73001034;APARCO;CP;-75.16031;4.367;3047.6884765625
73;TOLIMA;73001;IBAGUÉ;73001036;BRICEÑO;CP;-75.034408;4.290322;3033.873291015625
73;TOLIMA;73001;IBAGUÉ;73001038;CHEMBE;CP;-75.165959;4.475463;3052.8369140625
73;TOLIMA;73001;IBAGUÉ;73001039;CHUCUNÍ;CP;-75.056337;4.46634;3050.994384765625
73;TOLIMA;73001;IBAGUÉ;73001047;LA HELENA;CP;-75.110261;4.477234;3057.0009765625
73;TOLIMA;73001;IBAGUÉ;73001049;LA MIEL;CP;-75.110994;4.366947;3052.011962890625
73;TOLIMA;73001;IBAGUÉ;73001050;LA PALMILLA;CP;-75.154956;4.458137;3052.735107421875
73;TOLIMA;73001;IBAGUÉ;73001057;LOS TÚNELES;CP;-75.279552;4.418338;3053.0234375
73;TOLIMA;73001;IBAGUÉ;73001058;PICO DE ORO;CP;-75.304062;4.513123;3052.54736328125
73;TOLIMA;73001;IBAGUÉ;73001059;TRES ESQUINAS;CP;-75.285035;4.477285;3053.9560546875
73;TOLIMA;73001;IBAGUÉ;73001065;INVASION BELLA ISLA DE LLANITOS;CP;-75.291912;4.499079;3053.572998046875
73;TOLIMA;73001;IBAGUÉ;73001066;SALITRE;CP;-75.191494;4.354965;3050
73;TOLIMA;73024;ALPUJARRA;73024000;ALPUJARRA;CM;-74.9329;3.391548;2982.940673828125
73;TOLIMA;73024;ALPUJARRA;73024001;LA ARADA;CP;-74.884601;3.455037;2971.371337890625
73;TOLIMA;73024;ALPUJARRA;73024002;EL CARMEN;CP;-74.857335;3.478041;2972
73;TOLIMA;73024;ALPUJARRA;73024003;AMESES;CP;-74.873226;3.489914;2972
73;TOLIMA;73026;ALVARADO;73026000;ALVARADO;CM;-74.953418;4.567356;3043.998291015625
73;TOLIMA;73026;ALVARADO;73026001;CALDAS VIEJO;CP;-74.929058;4.608813;3044
73;TOLIMA;73026;ALVARADO;73026004;RINCÓN CHIPALO;CP;-74.885789;4.615052;3044
73;TOLIMA;73026;ALVARADO;73026005;VERACRUZ;CP;-75.005463;4.67249;3050.509033203125
73;TOLIMA;73026;ALVARADO;73026008;LA TEBAIDA;CP;-75.04844;4.503166;3051.8515625
73;TOLIMA;73026;ALVARADO;73026011;TOTARITO;CP;-75.018229;4.669107;3053.0341796875
73;TOLIMA;73030;AMBALEMA;73030000;AMBALEMA;CM;-74.764429;4.782682;3041.97607421875
73;TOLIMA;73030;AMBALEMA;73030002;CHORRILLO;CP;-74.804738;4.84132;3046.93359375
73;TOLIMA;73030;AMBALEMA;73030004;PAJONALES;CP;-74.829244;4.758693;3044.598876953125
73;TOLIMA;73030;AMBALEMA;73030006;LA ALDEA EL DANUBIO;CP;-74.768318;4.881497;3044.115234375
73;TOLIMA;73030;AMBALEMA;73030007;BOQUERÓN;CP;-74.863756;4.805562;3051.822998046875
73;TOLIMA;73043;ANZOÁTEGUI;73043000;ANZOÁTEGUI;CM;-75.096451;4.627474;3064.9990234375
73;TOLIMA;73043;ANZOÁTEGUI;73043001;LISBOA;CP;-75.094379;4.579844;3062.26953125
73;TOLIMA;73043;ANZOÁTEGUI;73043002;PALOMAR;CP;-75.175841;4.60002;3057.5595703125
73;TOLIMA;73043;ANZOÁTEGUI;73043003;SANTA BÁRBARA;CP;-75.033425;4.685646;3060.48486328125
73;TOLIMA;73055;ARMERO;73055000;GUAYABAL;CM;-74.884438;5.030744;3061.69384765625
73;TOLIMA;73055;ARMERO;73055002;MÉNDEZ;CP;-74.745097;5.046669;3044.268798828125
73;TOLIMA;73055;ARMERO;73055003;SAN PEDRO;CP;-74.993766;4.989019;3076.292724609375
73;TOLIMA;73055;ARMERO;73055004;SAN FELIPE;CP;-74.899313;5.125929;3067.090087890625
73;TOLIMA;73055;ARMERO;73055006;FUNDADORES;CP;-74.884031;5.098203;3066.021240234375
73;TOLIMA;73055;ARMERO;73055007;NUEVO HORIZONTE;CP;-74.876747;5.07123;3065.140869140625
73;TOLIMA;73067;ATACO;73067000;ATACO;CM;-75.382545;3.590591;3005.3505859375
73;TOLIMA;73067;ATACO;73067001;CAMPOHERMOSO;CP;-75.649485;3.399061;2982.150390625
73;TOLIMA;73067;ATACO;73067003;CASA DE ZINC;CP;-75.587192;3.286702;2988.398681640625
73;TOLIMA;73067;ATACO;73067005;MESA DE POLE;CP;-75.536592;3.456438;2993.253662109375
73;TOLIMA;73067;ATACO;73067006;POLECITO;CP;-75.578557;3.345971;2992.017333984375
73;TOLIMA;73067;ATACO;73067007;SANTIAGO PÉREZ;CP;-75.60688;3.397816;2988.75537109375
73;TOLIMA;73067;ATACO;73067012;MONTELORO;CP;-75.624892;3.324222;2980.796875
73;TOLIMA;73067;ATACO;73067014;EL PAUJIL;CP;-75.659509;3.337806;2980.0009765625
73;TOLIMA;73067;ATACO;73067016;CÓNDOR;CP;-75.61244;3.323622;2983.6328125
73;TOLIMA;73067;ATACO;73067020;EL BALSO;CP;-75.584716;3.3589;2991.875244140625
73;TOLIMA;73067;ATACO;73067021;LA LAGUNA;CP;-75.576148;3.381977;2993.954345703125
73;TOLIMA;73067;ATACO;73067022;LA ESTRELLA;CP;-75.663702;3.281089;2977.343994140625
73;TOLIMA;73124;CAJAMARCA;73124000;CAJAMARCA;CM;-75.435748;4.436595;3042.190185546875
73;TOLIMA;73124;CAJAMARCA;73124001;ANAIME;CP;-75.444779;4.397336;3039.011962890625
73;TOLIMA;73124;CAJAMARCA;73124005;EL ROSAL;CP;-75.434243;4.404527;3039.992431640625
73;TOLIMA;73148;CARMEN DE APICALÁ;73148000;CARMEN DE APICALÁ;CM;-74.716169;4.147912;2978.796142578125
73;TOLIMA;73152;CASABIANCA;73152000;CASABIANCA;CM;-75.120966;5.078465;3092.944091796875
73;TOLIMA;73152;CASABIANCA;73152002;SAN JERÓNIMO;CP;-75.055063;5.104396;3090.005859375
73;TOLIMA;73168;CHAPARRAL;73168000;CHAPARRAL;CM;-75.480765;3.722918;3006.51953125
73;TOLIMA;73168;CHAPARRAL;73168004;EL LIMÓN;CP;-75.584911;3.64968;2997.06640625
73;TOLIMA;73168;CHAPARRAL;73168005;LA MARINA;CP;-75.640245;3.727877;2996.832275390625
73;TOLIMA;73168;CHAPARRAL;73168006;LA PROFUNDA;CP;-75.626036;3.581423;2993.004150390625
73;TOLIMA;73168;CHAPARRAL;73168007;SAN JOSÉ DE LAS HERMOSAS;CP;-75.695904;3.904871;3004.9833984375
73;TOLIMA;73200;COELLO;73200000;COELLO;CM;-74.898464;4.287276;3035.598388671875
73;TOLIMA;73200;COELLO;73200001;GUALANDAY;CP;-75.025357;4.281421;3031.383056640625
73;TOLIMA;73200;COELLO;73200002;LA BARRIALOSA;CP;-74.804602;4.474619;3026.3125
73;TOLIMA;73200;COELLO;73200003;LLANO DE LA VIRGEN;CP;-74.918512;4.253417;3035.9423828125
73;TOLIMA;73200;COELLO;73200004;POTRERILLO;CP;-74.982905;4.251601;3039.6357421875
73;TOLIMA;73200;COELLO;73200005;VEGA LOS PADRES;CP;-74.833541;4.428773;3024.346923828125
73;TOLIMA;73200;COELLO;73200016;VINDI;CP;-74.835522;4.447694;3026.14013671875
73;TOLIMA;73200;COELLO;73200017;CALABOZO;CP;-75.014727;4.282587;3031.71923828125
73;TOLIMA;73217;COYAIMA;73217000;COYAIMA;CM;-75.193862;3.798036;3022.50341796875
73;TOLIMA;73217;COYAIMA;73217001;CASTILLA;CP;-75.061825;3.819751;3013.985107421875
73;TOLIMA;73217;COYAIMA;73217005;TOTARCO DINDE;CP;-75.190058;3.723735;3016.17919921875
73;TOLIMA;73217;COYAIMA;73217011;GUAYAQUIL;CP;-75.021843;3.691857;3012.896728515625
73;TOLIMA;73217;COYAIMA;73217012;MESA DE INCA;CP;-75.000383;3.718643;3008.484130859375
73;TOLIMA;73217;COYAIMA;73217013;SAN MIGUEL;CP;-75.0715;3.766484;3012
73;TOLIMA;73226;CUNDAY;73226000;CUNDAY;CM;-74.692227;4.059259;2978
73;TOLIMA;73226;CUNDAY;73226001;LA AURORA;CP;-74.581621;4.014337;2956.610107421875
73;TOLIMA;73226;CUNDAY;73226002;SAN PABLO;CP;-74.671502;3.931538;2973.1630859375
73;TOLIMA;73226;CUNDAY;73226003;TRES ESQUINAS;CP;-74.707671;3.866358;2984.8828125
73;TOLIMA;73226;CUNDAY;73226004;VALENCIA;CP;-74.742363;3.922988;2987.667236328125
73;TOLIMA;73226;CUNDAY;73226005;VARSOVIA;CP;-74.598997;4.077449;2963.993408203125
73;TOLIMA;73226;CUNDAY;73226008;EL REVÉS;CP;-74.725535;4.024335;2983.263671875
73;TOLIMA;73236;DOLORES;73236000;DOLORES;CM;-74.896754;3.539073;2978.61669921875
73;TOLIMA;73236;DOLORES;73236004;RIONEGRO;CP;-74.811769;3.644779;2976.797119140625
73;TOLIMA;73236;DOLORES;73236005;SAN ANDRÉS;CP;-74.831851;3.609176;2975.39208984375
73;TOLIMA;73236;DOLORES;73236007;LOS LLANITOS;CP;-74.800573;3.620776;2970.316162109375
73;TOLIMA;73236;DOLORES;73236010;LA SOLEDAD;CP;-74.761859;3.672539;2959.0029296875
73;TOLIMA;73236;DOLORES;73236011;SAN PEDRO;CP;-74.768243;3.636121;2958.1279296875
73;TOLIMA;73268;ESPINAL;73268000;EL ESPINAL;CM;-74.885446;4.151314;3013.180908203125
73;TOLIMA;73268;ESPINAL;73268001;CHICORAL;CP;-74.980639;4.21252;3037.295166015625
73;TOLIMA;73268;ESPINAL;73268003;SAN FRANCISCO;CP;-74.978953;4.186812;3035.11767578125
73;TOLIMA;73270;FALAN;73270000;FALAN;CM;-74.953007;5.123104;3075.261962890625
73;TOLIMA;73270;FALAN;73270001;FRÍAS;CP;-75.01401;5.031597;3081.478271484375
73;TOLIMA;73270;FALAN;73270004;PIEDECUESTA;CP;-74.967049;5.12349;3077.447509765625
73;TOLIMA;73275;FLANDES;73275000;FLANDES;CM;-74.818754;4.276387;3022.40625
73;TOLIMA;73275;FLANDES;73275001;EL COLEGIO;CP;-74.83069;4.217059;3022.962890625
73;TOLIMA;73275;FLANDES;73275005;PARADERO I;CP;-74.828457;4.223349;3023.171875
73;TOLIMA;73275;FLANDES;73275009;CONDOMINIO SANTA ANA Y PALMA REAL;CP;-74.855901;4.210622;3021.967041015625
73;TOLIMA;73275;FLANDES;73275010;CONDOMINIO VILLA ESPERANZA;CP;-74.838503;4.248082;3026.06982421875
73;TOLIMA;73283;FRESNO;73283000;FRESNO;CM;-75.035722;5.153576;3089.959228515625
73;TOLIMA;73283;FRESNO;73283001;BETANIA;CP;-75.010226;5.280668;3093.79345703125
73;TOLIMA;73283;FRESNO;73283003;EL TABLAZO;CP;-75.082179;5.193843;3095.428466796875
73;TOLIMA;73283;FRESNO;73283004;LA AGUADITA;CP;-75.11455;5.143993;3095.889404296875
73;TOLIMA;73283;FRESNO;73283008;SAN BERNARDO;CP;-75.076468;5.212872;3096.703369140625
73;TOLIMA;73283;FRESNO;73283013;PARTIDAS;CP;-75.09677;5.160681;3095.010986328125
73;TOLIMA;73319;GUAMO;73319000;GUAMO;CM;-74.968135;4.030992;3024.056396484375
73;TOLIMA;73319;GUAMO;73319002;LA CHAMBA;CP;-74.867818;4.025362;2994.0859375
73;TOLIMA;73319;GUAMO;73319004;RINCÓN SANTO CENTRO;CP;-74.901114;4.003706;2997.321044921875
73;TOLIMA;73319;GUAMO;73319005;CHIPUELO ORIENTE;CP;-74.885941;4.010346;2994.003173828125
73;TOLIMA;73319;GUAMO;73319009;LA TROJA;CP;-74.885997;4.000562;2994
73;TOLIMA;73319;GUAMO;73319010;LOMA DE LUISA;CP;-75.010719;4.086935;3022.13037109375
73;TOLIMA;73319;GUAMO;73319013;CAÑADA EL RODEO;CP;-74.986691;4.120977;3027.755859375
73;TOLIMA;73319;GUAMO;73319015;PUEBLO NUEVO;CP;-74.95775;4.092933;3028.124267578125
73;TOLIMA;73319;GUAMO;73319016;CEREZUELA LAS GARZAS;CP;-74.927071;4.092626;3026.02880859375
73;TOLIMA;73347;HERVEO;73347000;HERVEO;CM;-75.177151;5.080228;3108.922607421875
73;TOLIMA;73347;HERVEO;73347001;BRASIL;CP;-75.283356;5.138948;3101.181396484375
73;TOLIMA;73347;HERVEO;73347003;LETRAS;CP;-75.331653;5.044409;3100.03369140625
73;TOLIMA;73347;HERVEO;73347004;MESONES;CP;-75.19346;5.133954;3108
73;TOLIMA;73347;HERVEO;73347005;PADUA;CP;-75.142901;5.133631;3100.10400390625
73;TOLIMA;73349;HONDA;73349000;HONDA;CM;-74.741367;5.201633;3054.907470703125
73;TOLIMA;73349;HONDA;73349001;PERICO;CP;-74.733723;5.282728;3059.530517578125
73;TOLIMA;73352;ICONONZO;73352000;ICONONZO;CM;-74.531969;4.176487;2963.674560546875
73;TOLIMA;73352;ICONONZO;73352001;BALCONCITOS;CP;-74.520541;4.072172;2965.080078125
73;TOLIMA;73352;ICONONZO;73352002;BOQUERÓN;CP;-74.54834;4.256989;2973.272705078125
73;TOLIMA;73352;ICONONZO;73352003;MUNDO NUEVO;CP;-74.530558;4.023847;2964.66455078125
73;TOLIMA;73352;ICONONZO;73352005;PATECUINDE;CP;-74.587539;4.093695;2961.893310546875
73;TOLIMA;73352;ICONONZO;73352007;EL TRIUNFO;CP;-74.548556;4.084936;2957.97998046875
73;TOLIMA;73408;LÉRIDA;73408000;LÉRIDA;CM;-74.910716;4.862046;3054.0849609375
73;TOLIMA;73408;LÉRIDA;73408001;DELICIAS;CP;-75.002821;4.831297;3073.697021484375
73;TOLIMA;73408;LÉRIDA;73408002;SAN FRANCISCO DE LA SIERRA;CP;-74.936422;4.79985;3052.9912109375
73;TOLIMA;73408;LÉRIDA;73408003;PADILLA;CP;-74.965412;4.953302;3069.97216796875
73;TOLIMA;73408;LÉRIDA;73408005;IGUASITOS;CP;-74.859704;4.84451;3054.17919921875
73;TOLIMA;73411;LÍBANO;73411000;LÍBANO;CM;-75.063421;4.923442;3081.298583984375
73;TOLIMA;73411;LÍBANO;73411002;CONVENIO;CP;-74.994413;4.949394;3075.720458984375
73;TOLIMA;73411;LÍBANO;73411006;SAN FERNANDO;CP;-75.084237;4.829505;3072.568115234375
73;TOLIMA;73411;LÍBANO;73411007;SANTA TERESA;CP;-75.051585;4.797759;3077.900634765625
73;TOLIMA;73411;LÍBANO;73411008;TIERRADENTRO;CP;-75.008784;4.860603;3077.403076171875
73;TOLIMA;73411;LÍBANO;73411009;CAMPO ALEGRE;CP;-75.039794;4.909987;3082.962158203125
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;73443000;SAN SEBASTIÁN DE MARIQUITA;CM;-74.889276;5.199708;3070.365234375
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;73443001;EL HATILLO;CP;-74.993918;5.228029;3086.456298828125
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;73443002;LA CABAÑA;CP;-74.972563;5.2644;3085.5625
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;73443003;PITALITO;CP;-75.005489;5.261381;3091.114501953125
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;73443004;LA ALBANIA;CP;-74.911327;5.300785;3081.60546875
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;73443006;CAMELIAS;CP;-74.995009;5.246143;3088.081787109375
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;73443008;LA PARROQUIA;CP;-74.940703;5.194633;3077.2802734375
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;73443009;LAS MARÍAS;CP;-75.008929;5.238253;3090.1689453125
73;TOLIMA;73449;MELGAR;73449000;MELGAR;CM;-74.630057;4.208233;2984.271240234375
73;TOLIMA;73449;MELGAR;73449001;CUALAMANÁ;CP;-74.580431;4.188781;2974.522216796875
73;TOLIMA;73449;MELGAR;73449004;ÁGUILA;CP;-74.589489;4.163959;2976.72314453125
73;TOLIMA;73449;MELGAR;73449006;BALCONES DEL SUMAPAZ;CP;-74.617367;4.248866;2990.07666015625
73;TOLIMA;73449;MELGAR;73449008;EL RUBY;CP;-74.695788;4.174026;2974
73;TOLIMA;73449;MELGAR;73449009;LA ESTANCIA;CP;-74.68696;4.191247;2974.0263671875
73;TOLIMA;73449;MELGAR;73449012;QUEBRADITAS 1;CP;-74.603197;4.211551;2986.81103515625
73;TOLIMA;73449;MELGAR;73449014;SAN JOSÉ DE LA COLORADA;CP;-74.624799;4.224456;2986.607421875
73;TOLIMA;73449;MELGAR;73449016;CUALAMANÁ 2;CP;-74.586789;4.186901;2978.228271484375
73;TOLIMA;73449;MELGAR;73449017;EL PALMAR;CP;-74.609548;4.249136;2990.848876953125
73;TOLIMA;73449;MELGAR;73449018;PEDRO GOMEZ;CP;-74.693246;4.201259;2974
73;TOLIMA;73461;MURILLO;73461000;MURILLO;CM;-75.170787;4.875071;3087.8408203125
73;TOLIMA;73461;MURILLO;73461001;EL BOSQUE;CP;-75.12973;4.762725;3071.765869140625
73;TOLIMA;73483;NATAGAIMA;73483000;NATAGAIMA;CM;-75.093182;3.624324;3013.699462890625
73;TOLIMA;73483;NATAGAIMA;73483001;LA PALMITA;CP;-75.191051;3.403212;3003.7802734375
73;TOLIMA;73483;NATAGAIMA;73483002;VELÚ;CP;-75.104845;3.530417;3009.7314453125
73;TOLIMA;73483;NATAGAIMA;73483008;RINCÓN ANCHIQUE;CP;-75.100237;3.582406;3010.704833984375
73;TOLIMA;73483;NATAGAIMA;73483012;LAS BRISAS;CP;-75.197553;3.411261;3004.1416015625
73;TOLIMA;73504;ORTEGA;73504000;ORTEGA;CM;-75.222601;3.934916;3030.991943359375
73;TOLIMA;73504;ORTEGA;73504003;GUAIPA;CP;-75.227458;3.779144;3022.796142578125
73;TOLIMA;73504;ORTEGA;73504004;HATO DE IGLESIA;CP;-75.096097;3.967778;3023.849853515625
73;TOLIMA;73504;ORTEGA;73504007;LA MESA DE ORTEGA;CP;-75.273462;4.001157;3034.858154296875
73;TOLIMA;73504;ORTEGA;73504008;OLAYA HERRERA;CP;-75.331412;3.811884;3022.197265625
73;TOLIMA;73504;ORTEGA;73504009;EL VERGEL;CP;-75.313678;3.960985;3031.002685546875
73;TOLIMA;73504;ORTEGA;73504017;LOS GUAYABOS;CP;-75.381934;3.87275;3028.402587890625
73;TOLIMA;73520;PALOCABILDO;73520000;PALOCABILDO;CM;-75.022198;5.120972;3085.929931640625
73;TOLIMA;73520;PALOCABILDO;73520001;ASTURIAS;CP;-75.015324;5.088363;3083.667236328125
73;TOLIMA;73520;PALOCABILDO;73520002;BUENOS AIRES;CP;-75.012904;5.067727;3082.510009765625
73;TOLIMA;73520;PALOCABILDO;73520003;GUADUALITO;CP;-75.006505;5.119599;3082.907470703125
73;TOLIMA;73547;PIEDRAS;73547000;PIEDRAS;CM;-74.878074;4.543908;3041.961669921875
73;TOLIMA;73547;PIEDRAS;73547001;CHICALÁ;CP;-74.856212;4.56123;3040.45166015625
73;TOLIMA;73547;PIEDRAS;73547002;DOIMA;CP;-74.975448;4.427963;3042
73;TOLIMA;73547;PIEDRAS;73547003;GUATAQUISITO;CP;-74.794138;4.516406;3030.124755859375
